method,cycle,C_uF,ESR_mOhm,Ctrue_uF,Rtrue_mOhm,sigmaC_uF,sigmaR_mOhm
KF,1368,105.907179679303,50.0352547964591,100,100,0.206631907118195,1.69331816691034
KF,1372,105.925255810711,50.0352547964591,100,100,0.206501499372017,1.69921346934062
KF,1376,105.955330241042,50.0352547964591,100,100,0.206419378365632,1.70508838902521
KF,1380,105.980013657486,50.0352547964591,100,100,0.20631824988845,1.71094313593076
KF,1384,106.011842683952,50.0352547964591,100,100,0.206247174180549,1.71677791644364
KF,1388,106.055695922923,50.0352547964591,100,100,0.206225477525299,1.72259293345485
KF,1392,106.08319646458,50.0352547964591,100,100,0.206142947514539,1.72838838644229
KF,1396,106.126794567403,50.0352547964591,100,100,0.206126034353333,1.73416447155066
KF,1400,106.168841756504,50.0352547964591,100,100,0.206106177824788,1.73992138166889
HYBRID,700,100.040863269776,49.8398538052456,100,50,0.225480520548254,0.154666662062261
HYBRID,704,100.031383882412,49.9964614302796,100,50,0.225125516513107,0.154508240966621
HYBRID,708,100.054425226909,49.9304029402579,100,50,0.22475370838815,0.154305507967152
HYBRID,712,100.057555474907,50.1035933295084,100,50,0.224291310225105,0.154063902875106
HYBRID,716,100.044325209277,50.1748921229341,100,50,0.223753170475814,0.153781497559754
HYBRID,720,100.054497286143,50.1055236816764,100,50,0.22331671147735,0.153495896996389
HYBRID,724,100.07793347234,50.0657870626812,100,50,0.22293525378657,0.153173638369463
HYBRID,728,100.075692044124,49.9242523376555,100,50,0.222435206135361,0.152830184161895
HYBRID,732,100.049113002594,49.8330327332221,100,50,0.221823220088873,0.152478981795095
HYBRID,736,100.053850447468,50.0629505192086,100,50,0.221346831546244,0.152124282528503
HYBRID,740,100.029025158053,50.0231517620995,100,50,0.220737176662325,0.151770230389049
HYBRID,744,100.042588883981,50.1104543039507,100,50,0.220295433439542,0.151424796757539
HYBRID,748,100.015923595768,49.920328122618,100,50,0.219676048689077,0.151091422336297
HYBRID,752,100.049479976387,50.1190372097304,100,50,0.219322056940265,0.150773174377104
HYBRID,756,100.052825124921,49.982331853912,100,50,0.218837288753406,0.150487512524982
HYBRID,760,100.084238007974,50.1367896592227,100,50,0.218478266461519,0.150220197800364
HYBRID,764,100.074041395038,50.1875688148924,100,50,0.217941650478245,0.149972481516986
HYBRID,768,100.08683746307,50.1189443699597,100,50,0.217510350716315,0.149751078424722
HYBRID,772,100.095478124457,50.1257338613169,100,50,0.217066592425549,0.149592916665286
HYBRID,776,100.104535053405,50.2081914852831,100,50,0.216795021344269,0.149451072613685
HYBRID,780,100.085276915424,50.0933706851241,100,50,0.216241209992606,0.149349942161928
HYBRID,784,100.055280983656,50.0407627080405,100,50,0.21564770147072,0.149296437800252
HYBRID,788,100.052701336873,50.0014420182273,100,50,0.215178675643566,0.149270527494658
HYBRID,792,100.066882349876,50.2003604414219,100,50,0.214787305495282,0.149286264502756
HYBRID,796,100.073384925047,50.1623886171652,100,50,0.214368054411943,0.149344810690519
HYBRID,800,100.086861362063,50.0352547964591,100,100,0.213983315962286,0.165307030669002
HYBRID,804,100.106481712327,100.007554637831,100,100,0.213632453863662,0.209304491148344
HYBRID,808,100.10800165079,99.9206119710421,100,100,0.213213476864782,0.160693112362918
HYBRID,812,100.122771340158,99.9712755919225,100,100,0.212859699457108,0.152901879331532
HYBRID,816,100.13363755075,100.020695885126,100,100,0.212497881479762,0.151789374879784
HYBRID,820,100.123187564979,99.9348774197713,100,100,0.212054262091897,0.152012785917747
HYBRID,824,100.126245193334,99.9492237567172,100,100,0.211676241789941,0.152489681973759
HYBRID,828,100.117437201336,99.9955823880944,100,100,0.211256500761244,0.153020905142149
HYBRID,832,100.108782871002,100.091715775312,100,100,0.210846079597315,0.153525083568975
HYBRID,836,100.104168172644,100.124806042888,100,100,0.210461302892883,0.154010113303627
HYBRID,840,100.10040010681,100.379995944162,100,100,0.210088559698814,0.154457343731819
HYBRID,844,100.119640511909,100.251046041876,100,100,0.209820828244936,0.161877867404718
HYBRID,848,100.119576720184,99.926872955566,100,100,0.209480177265932,0.156732612721157
HYBRID,852,100.123120017412,100.05549648609,100,100,0.209162424887371,0.155818433182794
HYBRID,856,100.114453769041,99.9448679283774,100,100,0.208800939918766,0.155772704388054
HYBRID,860,100.094428387121,100.020131763048,100,100,0.208398892993868,0.155862702095893
HYBRID,864,100.065498943648,99.9843195677673,100,100,0.207965846281637,0.155932698021718
HYBRID,868,100.08364104528,100.073054225256,100,100,0.207733186031627,0.155947612385509
HYBRID,872,100.079244641257,100.013928153186,100,100,0.207410372540024,0.155893737840133
HYBRID,876,100.068361813419,99.9352423884752,100,100,0.20706291923125,0.155784232600203
HYBRID,880,100.068206728489,99.9812053184975,100,100,0.206760995465584,0.155617326859373
HYBRID,884,100.061418029594,99.964043086323,100,100,0.206431593248791,0.155401736371794
HYBRID,888,100.07056013698,99.9425062686829,100,100,0.206166417102241,0.155113060686082
HYBRID,892,100.054365451369,100.120717263418,100,100,0.205794576920149,0.154793950419071
HYBRID,896,100.044834084767,100.074938619539,100,100,0.205447048171401,0.154438269990805
HYBRID,900,100.050584300692,100.013559159774,100,100,0.205158351681424,0.154047431873459
HYBRID,904,100.038927436835,100.056777815534,100,100,0.20479396238833,0.153635737080057
HYBRID,908,100.075118799987,100.025812371411,100,100,0.204620763932453,0.153211865590749
HYBRID,912,100.078875779069,100.12792029423,100,100,0.204310205158419,0.152783142174785
HYBRID,916,100.087983708475,100.246656533502,100,100,0.204017349522577,0.152353806933606
HYBRID,920,100.117418102369,100.223897997851,100,100,0.20380356219018,0.15192074585744
HYBRID,924,100.103083290029,99.9858920936659,100,100,0.203541906031191,0.151519681347814
HYBRID,928,100.115316642818,100.076791970501,100,100,0.203251802432902,0.151118022914176
HYBRID,932,100.104377412571,100.229850817064,100,100,0.202866550469747,0.150744897188542
HYBRID,936,100.089380988544,100.149817183178,100,100,0.202464920241468,0.150394076318147
HYBRID,940,100.085507468181,100.041275328932,100,100,0.202109333601333,0.150103763735619
HYBRID,944,100.104586737776,100.170524613771,100,100,0.201847959969555,0.149844954478206
HYBRID,948,100.116915255927,99.9872656724456,100,100,0.201561634221594,0.149605921136324
HYBRID,952,100.113739441576,99.8714781605866,100,100,0.201215862146094,0.149413924681375
HYBRID,956,100.125782950447,99.9429107984574,100,100,0.200934629384289,0.14928258889793
HYBRID,960,100.140005319564,99.9767584534583,100,100,0.200665662034934,0.149187883078803
HYBRID,964,100.178504468388,100.018817474123,100,100,0.200497611905102,0.149141267134299
HYBRID,968,100.178739453321,100.088041312755,100,100,0.200180098175628,0.149151491379206
HYBRID,972,100.167282550475,100.196889543667,100,100,0.199819797614183,0.149194069887259
HYBRID,976,100.143482965532,100.130074535286,100,100,0.199414347821056,0.149266827091151
HYBRID,980,100.170915236795,100.117859814963,100,100,0.199216814293379,0.14940292301368
HYBRID,984,100.160044123606,100.185206885513,100,100,0.198870421587125,0.149556078380691
HYBRID,988,100.140077286278,99.9910132703333,100,100,0.198491695303561,0.149755372842276
HYBRID,992,100.145571842327,99.8851359047361,100,100,0.198217644878122,0.149997850074481
HYBRID,996,100.137978729793,99.9539368458961,100,100,0.197895566431376,0.150258576163238
HYBRID,1000,100.134370713363,99.8938806450095,100,100,0.197593244484647,0.150558870513604
HYBRID,1004,100.13904805082,99.773073785542,100,100,0.197327935127832,0.150849415161327
HYBRID,1008,100.115903108209,100.093237690548,100,100,0.196957699553992,0.151171991175406
HYBRID,1012,100.114289398873,100.073544308841,100,100,0.196677281911858,0.151492721777622
HYBRID,1016,100.097296872319,99.9568862921133,100,100,0.196341697777566,0.151810357599715
HYBRID,1020,100.101505274417,99.8073964333356,100,100,0.196095123977657,0.152133368767851
HYBRID,1024,100.114783385602,99.7650147579839,100,100,0.195889801163953,0.15244329295389
HYBRID,1028,100.123521331199,99.9337768367377,100,100,0.195672571934999,0.15275444706708
HYBRID,1032,100.10977417748,99.9123102090551,100,100,0.195373544287591,0.1530318276111
HYBRID,1036,100.098777067138,99.906671325844,100,100,0.195091327466907,0.153304225770699
HYBRID,1040,100.116363437649,99.9560477199796,100,100,0.19492618236514,0.153541582526937
HYBRID,1044,100.126281128813,100.079859356878,100,100,0.194736420082524,0.153736424333857
HYBRID,1048,100.107427770352,99.9473201965254,100,100,0.19443949335901,0.153918558724072
HYBRID,1052,100.123089603632,99.764152406666,100,100,0.194280846314599,0.154047517457966
HYBRID,1056,100.113966448359,99.9764536613822,100,100,0.194029478137964,0.154147840178169
HYBRID,1060,100.121222884095,99.8880091013758,100,100,0.193844263871976,0.154219463671013
HYBRID,1064,100.099123187298,99.8791350842155,100,100,0.193547255330171,0.154239228649509
HYBRID,1068,100.111609062848,100.128410342349,100,100,0.193385112854321,0.154250823703479
HYBRID,1072,100.102933277425,100.105894645798,100,100,0.193141482430259,0.154184363098513
HYBRID,1076,100.089449915598,100.115113980502,100,100,0.192879187628794,0.154102840922177
HYBRID,1080,100.112886852339,100.038449328659,100,100,0.19275830616446,0.153990872024766
HYBRID,1084,100.096533875298,100.223182668064,100,100,0.192482950489687,0.153848623835789
HYBRID,1088,100.080564672369,100.208333854424,100,100,0.192207635224332,0.153683296157345
HYBRID,1092,100.085257625247,100.120941084606,100,100,0.192010081757577,0.153476943724875
HYBRID,1096,100.098165577542,100.225545944571,100,100,0.191842357134754,0.15327815158639
HYBRID,1100,100.092835576127,100.12900021603,100,100,0.191603218629479,0.153054542754183
HYBRID,1104,100.098318000898,100.244062470186,100,100,0.191404303943682,0.152810637572143
HYBRID,1108,100.098949990661,100.127391407621,100,100,0.191185803004632,0.152576536037011
HYBRID,1112,100.116508984274,100.201146882863,100,100,0.191031322369751,0.152310679143763
HYBRID,1116,100.100011974173,100.114608590535,100,100,0.19074670891306,0.152061471694771
HYBRID,1120,100.102822700248,100.025707732326,100,100,0.190643981896428,0.151808478276239
HYBRID,1124,100.119578130885,100.285260629843,100,100,0.190485920368112,0.151574324946106
HYBRID,1128,100.112832392369,100.031759988648,100,100,0.190239370359937,0.151347504152229
HYBRID,1132,100.120579644971,100.063778176492,100,100,0.190048989712563,0.151143155407429
HYBRID,1136,100.123429219968,99.9294578070366,100,100,0.18984117570257,0.150962911539225
HYBRID,1140,100.144495137348,99.948978431872,100,100,0.189703639476043,0.150798903269916
HYBRID,1144,100.138894265298,99.9393504712983,100,100,0.189466303793315,0.150655291899362
HYBRID,1148,100.156284720578,99.9469952977161,100,100,0.189317255908648,0.150526380060793
HYBRID,1152,100.150196357182,99.9312192771012,100,100,0.189080556612713,0.150430794387972
HYBRID,1156,100.139863820268,99.9491811918824,100,100,0.188828947272618,0.154976955439291
HYBRID,1160,100.110915046619,99.9616912120067,100,100,0.188508294366674,0.15125228778882
HYBRID,1164,100.09432609842,99.9969393950577,100,100,0.18823532626442,0.150504319492783
HYBRID,1168,100.096376776626,99.9952185154455,100,100,0.188033520324524,0.150365043782902
HYBRID,1172,100.099660395489,99.9097409779079,100,100,0.18783730397076,0.150379627074908
HYBRID,1176,100.072170399255,99.9344784579392,100,100,0.187526862252084,0.150441488237703
HYBRID,1180,100.071806802704,99.924535383491,100,100,0.187319666676843,0.150519215205306
HYBRID,1184,100.068612898789,99.9458178311165,100,100,0.187103458632297,0.150630035100994
HYBRID,1188,100.078720518235,99.9552188103481,100,100,0.186938955384867,0.150777441148066
HYBRID,1192,100.089080912525,100.125678921162,100,100,0.186777609788601,0.150921801228495
HYBRID,1196,100.082347747637,99.9600232029446,100,100,0.186555337463212,0.151090613416542
HYBRID,1200,100.09309595178,100.054824429546,100,100,0.186401311926349,0.151253692324436
HYBRID,1204,100.099058162795,100.24209343191,100,100,0.186334119289387,0.151432624764412
HYBRID,1208,100.116905793354,99.9502714099626,100,100,0.186212809987008,0.151630367872346
HYBRID,1212,100.119413902156,100.019908545912,100,100,0.186038384576646,0.151807867914062
HYBRID,1216,100.107673700455,99.9401045785133,100,100,0.185815089104113,0.151996181153229
HYBRID,1220,100.113782139487,100.002170988383,100,100,0.185662096227655,0.152180054591844
HYBRID,1224,100.129550076532,99.9644001346891,100,100,0.185645653954827,0.152358485075939
HYBRID,1228,100.138203160841,100.068903674855,100,100,0.185508935874532,0.152515609537985
HYBRID,1232,100.142558370431,100.130142946278,100,100,0.185359723622249,0.152678217760961
HYBRID,1236,100.159381329827,100.179519441735,100,100,0.185259696575414,0.152826274131328
HYBRID,1240,100.167081691338,100.110416369006,100,100,0.185128319843676,0.152941395188277
HYBRID,1244,100.165546828536,99.9892603358231,100,100,0.184965023819531,0.153058057820504
HYBRID,1248,100.179926237062,99.9788911171464,100,100,0.184862115220649,0.153151826700454
HYBRID,1252,100.196004719601,100.125253426739,100,100,0.184766510644421,0.153205563134822
HYBRID,1256,100.206180421354,100.228435540509,100,100,0.184649897578056,0.153266140929115
HYBRID,1260,100.200432698262,100.098604767914,100,100,0.184475070456472,0.153290500516733
HYBRID,1264,100.212846391782,100.069537401693,100,100,0.184367178039643,0.153282996905209
HYBRID,1268,100.216174646161,99.8484472980043,100,100,0.184225717903595,0.153271771756682
HYBRID,1272,100.236759591026,99.9962351962627,100,100,0.184147445989907,0.153229630833176
HYBRID,1276,100.247532656629,99.9173685973874,100,100,0.184032734629679,0.153182431002323
HYBRID,1280,100.240993033998,99.9164238943096,100,100,0.183854262201993,0.153111823129665
HYBRID,1284,100.217370563169,100.048301108461,100,100,0.183613074841561,0.153016495671573
HYBRID,1288,100.238944839253,99.9812902703451,100,100,0.183537534445852,0.152910855002011
HYBRID,1292,100.233402176119,99.7712793778347,100,100,0.183362866114563,0.152792120004067
HYBRID,1296,100.232871541579,99.8275798695554,100,100,0.183206929552371,0.152676531737498
HYBRID,1300,100.218641777113,100.003461365103,100,100,0.183001404238007,0.152550239642083
HYBRID,1304,100.236132715862,99.8494683801929,100,100,0.182912394589843,0.152387510260643
HYBRID,1308,100.238961227947,100.062912667598,100,100,0.182770550838204,0.152235820557653
HYBRID,1312,100.223952096832,99.97390281582,100,100,0.182564455434243,0.152086129192589
HYBRID,1316,100.231288016326,100.213784087178,100,100,0.182440541020959,0.151941809320252
HYBRID,1320,100.210753353301,99.9934408805637,100,100,0.182216000135898,0.151806212978432
HYBRID,1324,100.201792744561,99.9827196437008,100,100,0.182034234243219,0.15166333413733
HYBRID,1328,100.202530417868,100.200175062762,100,100,0.181888275501552,0.15154231514402
HYBRID,1332,100.197972243997,100.154298391665,100,100,0.181723487538173,0.151425168840317
HYBRID,1336,100.203279883504,100.241548198282,100,100,0.181594799202077,0.151327847832056
HYBRID,1340,100.212757146674,99.9997427918682,100,100,0.181481249220739,0.15122509977279
HYBRID,1344,100.212058193971,100.162544253345,100,100,0.181330836147063,0.151156553971743
HYBRID,1348,100.201475073983,100.050308168457,100,100,0.181144672385216,0.151103839327696
HYBRID,1352,100.221313332711,99.7863323942312,100,100,0.181068368342459,0.151066175558389
HYBRID,1356,100.20496446654,99.845813314433,100,100,0.180861474221258,0.151040168004452
HYBRID,1360,100.210833274338,100.023917582932,100,100,0.180734889384253,0.151013607769979
HYBRID,1364,100.233234095773,99.8148888096907,100,100,0.180668329923107,0.15102135493316
HYBRID,1368,100.256942595391,99.9426101276007,100,100,0.18060705127508,0.151041978411281
HYBRID,1372,100.240561242348,99.9572466553805,100,100,0.180402206047882,0.151078610752428
HYBRID,1376,100.234458302904,100.112445122037,100,100,0.180235613520046,0.151110863225874
HYBRID,1380,100.223997739215,100.084512342912,100,100,0.180055011919987,0.151174844718766
HYBRID,1384,100.220062605779,100.104795148829,100,100,0.179899709150206,0.151252841289642
HYBRID,1388,100.226290007228,100.209388036902,100,100,0.179783033128158,0.151323991372055
HYBRID,1392,100.219249743965,100.044367730209,100,100,0.179621041055153,0.15142864385686
HYBRID,1396,100.226031279479,99.9552509661673,100,100,0.179511115931748,0.151521212964821
HYBRID,1400,100.231214658267,99.9507694049367,100,100,0.179398002282261,0.151621588412836
